Employee_ID,Date,Print_Count,Print_Volume_MB,Odd_Hours_Print_Count,Odd_Hours_Print_Volume_MB,Total_Presence_Hours,Odd_Hours_Entry,Foreign_Travel_Count,Travel_To_Hostile_Countries_Count,Country_Of_Origin,Country_Risk_Score,Foreign_Citizenship,Criminal_Record,Medical_Issues,Security_Violations,Disciplinary_Actions,Suspicious_Flag
98,2023-04-18,5.2,10.4,1.1,2.2,10.5,Yes,2,1,Iran,9,Yes,No,No,Yes,No,1
110,2023-04-18,0.3,0.6,0.1,0.2,8.0,Yes,0,0,France,2,Yes,No,No,No,No,0
123,2023-04-18,1.1,2.2,0.4,0.8,8.0,Yes,0,0,UK,2,No,No,No,No,No,0
176,2023-04-18,1.4,2.8,0.0,0.0,8.6,No,0,0,France,2,Yes,No,No,No,No,0
177,2023-04-18,0.5,1.0,0.5,1.0,8.5,Yes,0,0,USA,2,Yes,No,No,No,No,0
195,2023-04-18,0.8,1.6,0.2,0.4,8.2,Yes,1,0,France,2,Yes,No,No,No,No,0
14,2023-04-19,0.9,1.8,0.5,1.0,8.2,Yes,1,0,Israel,1,No,No,No,No,No,0
27,2023-04-19,2.5,5.0,0.4,0.8,8.6,Yes,0,0,USA,2,Yes,No,No,No,No,0
44,2023-04-19,0.6,1.2,0.5,1.0,8.5,Yes,1,0,France,2,No,No,No,No,No,0
67,2023-04-19,0.6,1.2,0.4,0.8,8.2,Yes,1,0,USA,2,Yes,No,No,No,No,0
77,2023-04-19,0.8,1.6,0.4,0.8,8.6,Yes,1,0,France,2,Yes,No,No,No,No,0
114,2023-04-19,2.7,5.4,0.4,0.8,8.7,Yes,0,0,Japan,2,Yes,No,No,No,No,0
116,2023-04-19,1.8,3.6,0.2,0.4,8.4,Yes,1,0,Italy,2,Yes,No,No,No,No,0
120,2023-04-19,2.8,5.6,0.0,0.0,8.1,No,1,0,UK,2,Yes,No,No,No,No,0
122,2023-04-19,1.4,2.8,0.1,0.2,8.7,Yes,0,0,France,2,Yes,No,No,No,No,0
124,2023-04-19,0.8,1.6,0.1,0.2,8.5,Yes,1,0,Italy,2,Yes,No,No,No,No,0
132,2023-04-19,1.4,2.8,0.1,0.2,8.0,Yes,1,0,Italy,2,Yes,No,No,No,No,0
134,2023-04-19,4.6,9.2,0.7,1.4,9.2,Yes,0,0,Ukraine,7,Yes,No,No,No,No,1
164,2023-04-19,7.9,15.8,2.7,5.4,11.3,Yes,3,2,North Korea,10,Yes,No,No,No,Yes,1
179,2023-04-19,0.9,1.8,0.2,0.4,8.5,Yes,1,0,Spain,2,Yes,No,Yes,No,No,0
191,2023-04-19,1.8,3.6,0.0,0.0,8.3,No,1,0,Japan,2,Yes,No,No,No,No,0
191,2023-04-19,1.8,3.6,0.5,1.0,9.0,Yes,1,0,Japan,2,Yes,No,No,No,No,0
192,2023-04-19,2.9,5.8,0.3,0.6,8.3,Yes,0,0,Spain,2,Yes,No,No,No,No,0
9,2023-04-20,0.6,1.2,0.3,0.6,8.6,Yes,0,0,Spain,2,Yes,No,No,No,No,0
12,2023-04-20,4.4,8.8,0.6,1.2,9.2,Yes,1,1,North Korea,10,Yes,No,No,No,No,1
30,2023-04-20,2.7,5.4,0.1,0.2,8.1,Yes,1,0,USA,2,No,No,No,No,No,0
69,2023-04-20,1.2,2.4,0.4,0.8,8.3,Yes,0,0,France,2,Yes,No,No,No,No,0
80,2023-04-20,0.4,0.8,0.3,0.6,8.8,Yes,0,0,Israel,1,No,No,No,No,No,0
96,2023-04-20,2.0,4.0,0.1,0.2,8.1,Yes,0,0,USA,2,Yes,No,No,No,No,0
99,2023-04-20,1.7,3.4,0.1,0.2,8.4,Yes,0,0,Japan,2,No,No,No,No,No,0
102,2023-04-20,1.4,2.8,0.3,0.6,8.0,Yes,1,0,Italy,2,Yes,No,Yes,No,No,0
104,2023-04-20,2.2,4.4,0.4,0.8,8.6,Yes,0,0,Israel,1,No,No,No,No,No,0
104,2023-04-20,0.0,0.0,0.1,0.2,8.4,Yes,1,0,Japan,2,Yes,No,No,No,No,0
118,2023-04-20,0.2,0.4,0.5,1.0,8.0,Yes,0,0,France,2,Yes,No,No,No,No,0
135,2023-04-20,1.8,3.6,0.0,0.0,8.7,No,1,0,France,2,No,No,No,No,No,0
138,2023-04-20,1.9,3.8,0.3,0.6,8.3,Yes,1,0,Germany,2,Yes,No,No,No,No,0
139,2023-04-20,0.1,0.2,0.1,0.2,8.5,Yes,0,0,Germany,2,Yes,No,No,No,No,0
148,2023-04-20,2.8,5.6,0.2,0.4,8.3,Yes,1,0,Germany,2,No,No,No,No,No,0
153,2023-04-20,2.5,5.0,0.3,0.6,8.7,Yes,1,0,Spain,2,Yes,No,No,No,No,0
171,2023-04-20,2.5,5.0,0.2,0.4,8.4,Yes,1,0,USA,2,Yes,No,No,No,No,0
196,2023-04-20,4.8,9.6,0.7,1.4,9.0,Yes,1,0,North Korea,10,Yes,No,No,Yes,No,1
18,2023-04-21,3.5,7.0,0.9,1.8,9.1,Yes,0,1,North Korea,10,Yes,Yes,Yes,Yes,No,1
63,2023-04-21,0.0,0.0,0.4,0.8,8.3,Yes,1,0,Japan,2,No,No,No,No,No,0
77,2023-04-21,0.4,0.8,0.2,0.4,8.4,Yes,0,0,USA,2,Yes,No,No,No,No,0
84,2023-04-21,1.3,2.6,0.3,0.6,8.9,Yes,0,0,UK,2,Yes,No,No,No,No,0
85,2023-04-21,0.0,0.0,0.3,0.6,8.9,Yes,0,0,Spain,2,Yes,No,No,No,No,0
107,2023-04-21,3.0,6.0,0.0,0.0,8.4,No,1,0,Spain,2,Yes,No,No,No,No,0
118,2023-04-21,1.4,2.8,0.5,1.0,8.4,Yes,0,0,UK,2,Yes,No,No,No,No,0
188,2023-04-21,1.6,3.2,0.5,1.0,8.8,Yes,0,0,USA,2,Yes,No,No,No,No,0
197,2023-04-21,2.3,4.6,0.4,0.8,8.4,Yes,1,0,Israel,1,No,No,No,No,No,0
10,2023-04-22,1.7,3.4,0.2,0.4,9.0,Yes,1,0,USA,2,Yes,No,Yes,No,No,0
34,2023-04-22,1.2,2.4,0.1,0.2,8.6,Yes,0,0,Japan,2,Yes,No,No,No,No,0
50,2023-04-22,1.4,2.8,0.3,0.6,8.8,Yes,1,0,USA,2,Yes,No,No,No,No,0
69,2023-04-22,1.5,3.0,0.1,0.2,8.6,Yes,0,0,Germany,2,Yes,No,Yes,No,No,0
77,2023-04-22,4.1,8.2,1.0,2.0,8.9,Yes,0,0,China,6,Yes,No,No,No,No,1
116,2023-04-22,1.3,2.6,0.5,1.0,8.7,Yes,1,0,Israel,1,No,No,No,No,No,0
116,2023-04-22,3.8,7.6,0.6,1.2,9.3,Yes,0,1,Russia,8,Yes,Yes,No,Yes,No,1
119,2023-04-22,0.1,0.2,0.1,0.2,8.3,Yes,1,0,USA,2,Yes,No,No,No,No,0
120,2023-04-22,2.5,5.0,0.2,0.4,8.8,Yes,0,0,Italy,2,Yes,No,No,No,No,0
181,2023-04-22,2.4,4.8,0.1,0.2,8.4,Yes,1,0,France,2,Yes,No,No,No,No,0
187,2023-04-22,2.7,5.4,0.2,0.4,8.3,Yes,1,0,Spain,2,Yes,No,No,No,No,0
188,2023-04-22,0.9,1.8,0.1,0.2,8.2,Yes,0,0,France,2,Yes,No,Yes,No,No,0
192,2023-04-22,2.2,4.4,0.4,0.8,8.2,Yes,0,0,France,2,No,No,No,No,No,0
1,2023-04-23,1.6,3.2,0.1,0.2,8.5,Yes,0,0,Spain,2,Yes,No,No,No,No,0
15,2023-04-23,3.0,6.0,1.0,2.0,9.2,Yes,0,1,China,6,Yes,No,No,Yes,No,1
26,2023-04-23,0.3,0.6,0.4,0.8,8.4,Yes,0,0,USA,2,Yes,No,Yes,No,No,0
32,2023-04-23,0.8,1.6,0.3,0.6,8.1,Yes,1,0,France,2,Yes,No,No,No,No,0
39,2023-04-23,2.9,5.8,0.4,0.8,8.1,Yes,1,0,UK,2,Yes,No,No,No,No,0
97,2023-04-23,2.6,5.2,0.2,0.4,8.9,Yes,1,0,UK,2,Yes,No,Yes,No,No,0
107,2023-04-23,0.1,0.2,0.2,0.4,9.0,Yes,0,0,France,2,Yes,No,No,No,No,0
113,2023-04-23,3.0,6.0,0.2,0.4,9.0,Yes,1,0,Japan,2,Yes,No,No,No,No,0
117,2023-04-23,2.7,5.4,0.4,0.8,8.7,Yes,1,0,Spain,2,Yes,No,Yes,No,No,0
131,2023-04-23,0.9,1.8,0.3,0.6,8.5,Yes,0,0,UK,2,Yes,No,No,No,No,0
134,2023-04-23,1.9,3.8,0.4,0.8,8.4,Yes,0,0,UK,2,Yes,No,No,No,No,0
143,2023-04-23,2.5,5.0,0.5,1.0,8.3,Yes,1,0,Japan,2,Yes,No,Yes,No,No,0
144,2023-04-23,1.7,3.4,0.1,0.2,8.2,Yes,1,0,UK,2,Yes,No,No,No,No,0
156,2023-04-23,2.4,4.8,0.1,0.2,8.9,Yes,0,0,Japan,2,Yes,No,No,No,No,0
180,2023-04-23,2.0,4.0,0.1,0.2,8.1,Yes,0,0,Japan,2,Yes,No,Yes,No,No,0
190,2023-04-23,0.2,0.4,0.2,0.4,8.0,Yes,0,0,UK,2,Yes,No,No,No,No,0
41,2023-04-24,0.0,0.0,0.1,0.2,8.7,Yes,1,0,Spain,2,Yes,No,No,No,No,0
42,2023-04-24,1.9,3.8,0.4,0.8,8.6,Yes,1,0,France,2,Yes,No,No,No,No,0
45,2023-04-24,1.8,3.6,0.2,0.4,8.9,Yes,1,0,USA,2,Yes,No,No,No,No,0
51,2023-04-24,2.7,5.4,0.4,0.8,8.1,Yes,1,0,USA,2,Yes,No,No,No,No,0
67,2023-04-24,3.1,6.2,0.9,1.8,9.3,Yes,0,1,Russia,8,Yes,No,No,No,No,1
94,2023-04-24,1.2,2.4,0.3,0.6,8.9,Yes,0,0,UK,2,Yes,No,No,No,No,0
103,2023-04-24,1.9,3.8,0.1,0.2,8.4,Yes,0,0,Germany,2,Yes,No,No,No,No,0
129,2023-04-24,2.9,5.8,0.3,0.6,8.3,Yes,0,0,USA,2,Yes,No,No,No,No,0
136,2023-04-24,0.5,1.0,0.0,0.0,8.8,No,1,0,Italy,2,Yes,No,No,No,No,0
152,2023-04-24,0.2,0.4,0.1,0.2,8.9,Yes,1,0,Germany,2,Yes,No,No,No,No,0
179,2023-04-24,0.1,0.2,0.4,0.8,8.3,Yes,1,0,Spain,2,Yes,No,No,No,No,0
179,2023-04-24,1.7,3.4,0.4,0.8,8.9,Yes,1,0,Japan,2,No,No,No,No,No,0
195,2023-04-24,2.5,5.0,0.1,0.2,8.7,Yes,0,0,UK,2,No,No,No,No,No,0
196,2023-04-24,0.1,0.2,0.3,0.6,8.8,Yes,1,0,Italy,2,Yes,No,No,No,No,0
16,2023-04-25,0.2,0.4,0.3,0.6,8.8,Yes,1,0,Israel,1,No,No,Yes,No,No,0
26,2023-04-25,2.8,5.6,0.5,1.0,8.4,Yes,1,0,UK,2,Yes,No,Yes,No,No,0
31,2023-04-25,1.8,3.6,0.1,0.2,8.8,Yes,0,0,Israel,1,No,No,No,No,No,0
33,2023-04-25,0.4,0.8,0.0,0.0,9.0,No,1,0,Japan,2,Yes,No,No,No,No,0
65,2023-04-25,1.3,2.6,0.1,0.2,8.0,Yes,1,0,Italy,2,Yes,No,No,No,No,0
72,2023-04-25,2.6,5.2,0.1,0.2,8.1,Yes,1,0,Japan,2,Yes,No,No,No,No,0
76,2023-04-25,6.0,12.0,1.6,3.2,9.7,Yes,2,0,North Korea,10,Yes,No,No,Yes,No,1
82,2023-04-25,1.8,3.6,0.3,0.6,8.8,Yes,1,0,Germany,2,Yes,No,No,No,No,0
99,2023-04-25,9.5,19.0,2.2,4.4,11.1,Yes,1,2,Iran,9,Yes,No,No,Yes,Yes,1
137,2023-04-25,2.4,4.8,0.2,0.4,8.2,Yes,1,0,France,2,Yes,No,No,No,No,0
144,2023-04-25,2.9,5.8,0.2,0.4,8.3,Yes,1,0,France,2,Yes,No,No,No,No,0
155,2023-04-25,0.4,0.8,0.1,0.2,8.9,Yes,1,0,Italy,2,Yes,No,No,No,No,0
160,2023-04-25,1.5,3.0,0.3,0.6,8.1,Yes,0,0,Germany,2,Yes,No,No,No,No,0
167,2023-04-25,0.8,1.6,0.5,1.0,8.7,Yes,1,0,Germany,2,Yes,No,No,No,No,0
170,2023-04-25,0.2,0.4,0.1,0.2,8.2,Yes,1,0,USA,2,Yes,No,No,No,No,0
188,2023-04-25,0.2,0.4,0.3,0.6,8.8,Yes,0,0,USA,2,Yes,No,No,No,No,0
189,2023-04-25,0.5,1.0,0.2,0.4,8.9,Yes,0,0,Italy,2,Yes,No,No,No,No,0
12,2023-04-26,0.3,0.6,0.3,0.6,8.0,Yes,1,0,Italy,2,Yes,No,No,No,No,0
20,2023-04-26,2.6,5.2,0.3,0.6,8.5,Yes,0,0,Israel,1,Yes,No,No,No,No,0
40,2023-04-26,0.2,0.4,0.2,0.4,8.0,Yes,0,0,Germany,2,Yes,No,No,No,No,0
80,2023-04-26,0.9,1.8,0.4,0.8,8.6,Yes,1,0,France,2,Yes,No,No,No,No,0
100,2023-04-26,0.8,1.6,0.5,1.0,9.0,Yes,0,0,Japan,2,Yes,No,No,No,No,0
106,2023-04-26,2.5,5.0,0.2,0.4,8.3,Yes,0,0,UK,2,Yes,No,No,No,No,0
119,2023-04-26,1.9,3.8,0.5,1.0,8.7,Yes,1,0,UK,2,Yes,No,No,No,No,0
127,2023-04-26,0.8,1.6,0.4,0.8,8.8,Yes,0,0,USA,2,Yes,No,No,No,No,0
133,2023-04-26,5.2,10.4,1.2,2.4,9.7,Yes,2,0,Syria,9,Yes,No,Yes,Yes,No,1
150,2023-04-26,2.3,4.6,0.4,0.8,8.1,Yes,1,0,France,2,Yes,No,No,No,No,0
151,2023-04-26,0.4,0.8,0.5,1.0,8.8,Yes,0,0,France,2,Yes,No,No,No,No,0
155,2023-04-26,2.6,5.2,0.1,0.2,8.3,Yes,0,0,Spain,2,Yes,No,No,No,No,0
159,2023-04-26,1.3,2.6,0.3,0.6,8.7,Yes,1,0,Israel,1,No,No,No,No,No,0
161,2023-04-26,2.3,4.6,0.1,0.2,8.1,Yes,0,0,UK,2,Yes,No,No,No,No,0
165,2023-04-26,0.9,1.8,0.2,0.4,8.2,Yes,1,0,Germany,2,Yes,No,No,No,No,0
182,2023-04-26,2.9,5.8,0.4,0.8,8.9,Yes,0,0,Italy,2,Yes,No,No,No,No,0
185,2023-04-26,2.3,4.6,0.1,0.2,8.5,Yes,1,0,UK,2,Yes,No,No,No,No,0
30,2023-04-27,0.3,0.6,0.2,0.4,8.3,Yes,0,0,USA,2,Yes,No,No,No,No,0
33,2023-04-27,0.5,1.0,0.2,0.4,8.6,Yes,0,0,Israel,1,No,No,No,No,No,0
36,2023-04-27,0.6,1.2,0.0,0.0,8.5,No,1,0,Germany,2,Yes,No,No,No,No,0
38,2023-04-27,1.9,3.8,0.1,0.2,8.5,Yes,1,0,UK,2,Yes,No,No,No,No,0
79,2023-04-27,0.5,1.0,0.2,0.4,9.0,Yes,0,0,Spain,2,Yes,No,No,No,No,0
115,2023-04-27,0.4,0.8,0.4,0.8,8.7,Yes,1,0,UK,2,Yes,No,No,No,No,0
116,2023-04-27,1.5,3.0,0.4,0.8,8.5,Yes,1,0,Germany,2,Yes,No,No,No,No,0
118,2023-04-27,0.1,0.2,0.3,0.6,8.3,Yes,1,0,France,2,Yes,No,No,No,No,0
134,2023-04-27,2.9,5.8,0.1,0.2,8.8,Yes,1,0,Germany,2,Yes,No,No,No,No,0
32,2023-04-28,0.9,1.8,0.0,0.0,8.2,No,1,0,Spain,2,Yes,No,Yes,No,No,0
41,2023-04-28,2.8,5.6,0.2,0.4,8.2,Yes,0,0,Israel,1,No,No,No,No,No,0
56,2023-04-28,1.1,2.2,0.5,1.0,9.0,Yes,1,0,France,2,Yes,No,No,No,No,0
57,2023-04-28,1.5,3.0,0.1,0.2,8.7,Yes,1,0,USA,2,Yes,No,No,No,No,0
57,2023-04-28,2.5,5.0,0.3,0.6,8.2,Yes,0,0,USA,2,Yes,No,No,No,No,0
70,2023-04-28,1.1,2.2,0.0,0.0,8.5,No,0,0,UK,2,Yes,No,No,No,No,0
89,2023-04-28,0.4,0.8,0.3,0.6,8.8,Yes,0,0,Spain,2,Yes,No,No,No,No,0
92,2023-04-28,0.7,1.4,0.1,0.2,8.5,Yes,1,0,UK,2,Yes,No,Yes,No,No,0
105,2023-04-28,2.7,5.4,0.2,0.4,8.6,Yes,1,0,UK,2,Yes,No,Yes,No,No,0
105,2023-04-28,2.0,4.0,0.4,0.8,8.1,Yes,0,0,Spain,2,Yes,No,No,No,No,0
106,2023-04-28,2.0,4.0,0.4,0.8,8.2,Yes,1,0,Italy,2,Yes,No,No,No,No,0
117,2023-04-28,1.4,2.8,0.1,0.2,8.4,Yes,0,0,USA,2,Yes,No,No,No,No,0
137,2023-04-28,0.2,0.4,0.2,0.4,8.3,Yes,0,0,Japan,2,No,No,No,No,No,0
142,2023-04-28,0.4,0.8,0.0,0.0,8.9,No,1,0,Italy,2,Yes,No,No,No,No,0
146,2023-04-28,9.5,19.0,3.9,7.8,11.8,Yes,3,1,Russia,8,Yes,Yes,No,No,No,1
148,2023-04-28,0.2,0.4,0.4,0.8,8.3,Yes,1,0,Germany,2,Yes,No,No,No,No,0
150,2023-04-28,1.4,2.8,0.2,0.4,8.4,Yes,1,0,Israel,1,No,No,No,No,No,0
150,2023-04-28,1.6,3.2,0.5,1.0,8.8,Yes,1,0,UK,2,Yes,No,Yes,No,No,0
160,2023-04-28,1.2,2.4,0.5,1.0,8.5,Yes,0,0,USA,2,Yes,No,Yes,No,No,0
182,2023-04-28,3.0,6.0,0.2,0.4,8.2,Yes,0,0,France,2,Yes,No,Yes,No,No,0
199,2023-04-28,3.0,6.0,0.0,0.0,8.8,No,1,0,Israel,1,No,No,No,No,No,0
30,2023-04-29,6.2,12.4,1.7,3.4,9.9,Yes,1,0,China,6,Yes,No,No,Yes,No,1
41,2023-04-29,1.2,2.4,0.1,0.2,8.9,Yes,1,0,Germany,2,Yes,No,No,No,No,0
58,2023-04-29,2.5,5.0,0.3,0.6,8.5,Yes,0,0,Japan,2,Yes,No,No,No,No,0
127,2023-04-29,2.5,5.0,0.4,0.8,8.7,Yes,0,0,USA,2,Yes,No,No,No,No,0
135,2023-04-29,2.8,5.6,0.3,0.6,8.7,Yes,1,0,USA,2,Yes,No,No,No,No,0
139,2023-04-29,1.0,2.0,0.1,0.2,8.9,Yes,1,0,Israel,1,No,No,No,No,No,0
180,2023-04-29,2.4,4.8,0.1,0.2,8.9,Yes,0,0,Germany,2,Yes,No,No,No,No,0
183,2023-04-29,5.4,10.8,1.5,3.0,10.5,Yes,2,0,Iran,9,Yes,No,No,No,No,1
10,2023-04-30,1.1,2.2,0.0,0.0,8.4,No,1,0,Italy,2,Yes,No,No,No,No,0
15,2023-04-30,0.1,0.2,0.3,0.6,8.6,Yes,1,0,Japan,2,Yes,No,No,No,No,0
20,2023-04-30,1.7,3.4,0.4,0.8,8.3,Yes,1,0,Italy,2,Yes,No,No,No,No,0
32,2023-04-30,1.2,2.4,0.1,0.2,8.9,Yes,0,0,UK,2,Yes,No,No,No,No,0
41,2023-04-30,1.3,2.6,0.3,0.6,8.9,Yes,1,0,Israel,1,No,No,No,No,No,0
58,2023-04-30,1.1,2.2,0.2,0.4,8.7,Yes,1,0,Japan,2,Yes,No,No,No,No,0
59,2023-04-30,2.1,4.2,0.4,0.8,8.5,Yes,0,0,Japan,2,Yes,No,No,No,No,0
60,2023-04-30,2.0,4.0,0.1,0.2,8.5,Yes,0,0,Italy,2,No,No,No,No,No,0
68,2023-04-30,0.5,1.0,0.1,0.2,8.0,Yes,1,0,Germany,2,Yes,No,No,No,No,0
94,2023-04-30,1.0,2.0,0.3,0.6,9.0,Yes,0,0,USA,2,Yes,No,Yes,No,No,0
139,2023-04-30,2.2,4.4,0.1,0.2,8.1,Yes,1,0,Japan,2,Yes,No,No,No,No,0
152,2023-04-30,2.4,4.8,0.1,0.2,8.9,Yes,0,0,Italy,2,Yes,No,No,No,No,0
163,2023-04-30,1.7,3.4,0.3,0.6,8.2,Yes,0,0,Israel,1,No,No,No,No,No,0
176,2023-04-30,1.3,2.6,0.2,0.4,8.5,Yes,0,0,Israel,1,No,No,Yes,No,No,0
194,2023-04-30,1.2,2.4,0.3,0.6,8.0,Yes,0,0,USA,2,No,No,No,No,No,0
197,2023-04-30,7.7,15.4,2.3,4.6,11.8,Yes,2,1,Iran,9,Yes,No,No,Yes,No,1
5,2023-05-01,2.5,5.0,0.4,0.8,8.5,Yes,1,0,Israel,1,No,No,No,No,No,0
24,2023-05-01,6.2,12.4,1.1,2.2,10.2,Yes,2,0,Ukraine,7,No,No,Yes,No,No,1
43,2023-05-01,0.4,0.8,0.1,0.2,8.4,Yes,0,0,Japan,2,Yes,No,No,No,No,0
48,2023-05-01,0.4,0.8,0.3,0.6,8.9,Yes,1,0,Israel,1,No,No,Yes,No,No,0
65,2023-05-01,3.0,6.0,0.4,0.8,8.4,Yes,0,0,Japan,2,Yes,No,No,No,No,0
104,2023-05-01,2.1,4.2,0.4,0.8,8.2,Yes,1,0,UK,2,Yes,No,Yes,No,No,0
115,2023-05-01,1.3,2.6,0.3,0.6,8.2,Yes,0,0,France,2,Yes,No,No,No,No,0
129,2023-05-01,1.5,3.0,0.4,0.8,8.4,Yes,1,0,France,2,Yes,No,Yes,No,No,0
130,2023-05-01,1.2,2.4,0.2,0.4,8.4,Yes,1,0,USA,2,Yes,No,No,No,No,0
141,2023-05-01,1.5,3.0,0.3,0.6,8.9,Yes,1,0,Germany,2,Yes,No,No,No,No,0
164,2023-05-01,2.1,4.2,0.1,0.2,8.1,Yes,0,0,Italy,2,Yes,No,No,No,No,0
197,2023-05-01,2.3,4.6,0.2,0.4,8.8,Yes,0,0,Spain,2,Yes,No,No,No,No,0
8,2023-05-02,2.0,4.0,0.1,0.2,8.5,Yes,0,0,Israel,1,Yes,No,No,No,No,0
41,2023-05-02,2.4,4.8,0.1,0.2,8.2,Yes,0,0,Italy,2,Yes,No,No,No,No,0
42,2023-05-02,2.4,4.8,0.2,0.4,8.6,Yes,1,0,Spain,2,Yes,No,No,No,No,0
59,2023-05-02,0.2,0.4,0.1,0.2,8.2,Yes,0,0,Germany,2,Yes,No,No,No,No,0
89,2023-05-02,3.0,6.0,0.3,0.6,8.6,Yes,1,0,USA,2,Yes,No,No,No,No,0
90,2023-05-02,2.3,4.6,0.1,0.2,8.4,Yes,0,0,Israel,1,Yes,No,No,No,No,0
102,2023-05-02,0.6,1.2,0.5,1.0,8.4,Yes,1,0,France,2,Yes,No,No,No,No,0
108,2023-05-02,0.3,0.6,0.0,0.0,8.8,No,0,0,USA,2,Yes,No,No,No,No,0
109,2023-05-02,2.7,5.4,0.1,0.2,8.4,Yes,1,0,Japan,2,Yes,No,No,No,No,0
143,2023-05-02,2.2,4.4,0.2,0.4,8.9,Yes,1,0,UK,2,Yes,No,Yes,No,No,0
168,2023-05-02,0.6,1.2,0.0,0.0,8.6,No,0,0,USA,2,Yes,No,No,No,No,0
182,2023-05-02,1.4,2.8,0.4,0.8,8.7,Yes,0,0,USA,2,No,No,No,No,No,0
15,2023-05-03,0.4,0.8,0.2,0.4,8.6,Yes,0,0,USA,2,Yes,No,No,No,No,0
18,2023-05-03,2.9,5.8,0.3,0.6,8.3,Yes,0,0,UK,2,Yes,No,No,No,No,0
63,2023-05-03,2.9,5.8,0.1,0.2,8.1,Yes,0,0,France,2,Yes,No,No,No,No,0
66,2023-05-03,3.3,6.6,0.9,1.8,8.8,Yes,1,1,Ukraine,7,Yes,No,No,Yes,Yes,1
76,2023-05-03,0.3,0.6,0.4,0.8,8.5,Yes,0,0,Spain,2,Yes,No,No,No,No,0
77,2023-05-03,1.5,3.0,0.4,0.8,8.9,Yes,1,0,UK,2,Yes,No,No,No,No,0
78,2023-05-03,2.2,4.4,0.4,0.8,8.6,Yes,0,0,UK,2,Yes,No,No,No,No,0
81,2023-05-03,1.0,2.0,0.3,0.6,8.8,Yes,1,0,France,2,Yes,No,No,No,No,0
133,2023-05-03,0.9,1.8,0.4,0.8,8.7,Yes,1,0,France,2,Yes,No,No,No,No,0
135,2023-05-03,4.7,9.4,0.7,1.4,8.9,Yes,1,1,Ukraine,7,Yes,No,No,No,No,1
142,2023-05-03,2.5,5.0,0.2,0.4,8.9,Yes,1,0,Spain,2,Yes,No,No,No,No,0
145,2023-05-03,2.6,5.2,0.0,0.0,8.0,No,1,0,UK,2,Yes,No,No,No,No,0
190,2023-05-03,0.1,0.2,0.2,0.4,8.6,Yes,1,0,France,2,Yes,No,No,No,No,0
14,2023-05-04,2.9,5.8,0.4,0.8,8.1,Yes,0,0,Japan,2,Yes,No,No,No,No,0
47,2023-05-04,2.0,4.0,0.2,0.4,8.0,Yes,1,0,Germany,2,Yes,No,No,No,No,0
49,2023-05-04,2.2,4.4,0.3,0.6,8.5,Yes,0,0,USA,2,Yes,No,No,No,No,0
59,2023-05-04,0.5,1.0,0.3,0.6,8.5,Yes,0,0,France,2,Yes,No,No,No,No,0
108,2023-05-04,1.2,2.4,0.3,0.6,8.5,Yes,0,0,Germany,2,No,No,No,No,No,0
118,2023-05-04,1.3,2.6,0.3,0.6,8.2,Yes,0,0,UK,2,Yes,No,No,No,No,0
176,2023-05-04,2.1,4.2,0.0,0.0,8.8,No,0,0,Israel,1,No,No,Yes,No,No,0
28,2023-05-05,0.1,0.2,0.0,0.0,8.9,No,0,0,Spain,2,Yes,No,Yes,No,No,0
36,2023-05-05,0.4,0.8,0.0,0.0,8.7,No,0,0,Germany,2,Yes,No,No,No,No,0
43,2023-05-05,1.0,2.0,0.1,0.2,8.0,Yes,1,0,Israel,1,No,No,No,No,No,0
85,2023-05-05,2.2,4.4,0.0,0.0,8.3,No,1,0,USA,2,Yes,No,No,No,No,0
89,2023-05-05,1.8,3.6,0.4,0.8,9.0,Yes,0,0,Italy,2,No,No,No,No,No,0
96,2023-05-05,2.7,5.4,0.3,0.6,8.4,Yes,1,0,Italy,2,Yes,No,No,No,No,0
109,2023-05-05,2.3,4.6,0.4,0.8,8.3,Yes,0,0,Israel,1,No,No,No,No,No,0
112,2023-05-05,1.1,2.2,0.3,0.6,8.5,Yes,0,0,Italy,2,Yes,No,No,No,No,0
120,2023-05-05,1.3,2.6,0.1,0.2,8.7,Yes,1,0,USA,2,Yes,No,No,No,No,0
167,2023-05-05,0.1,0.2,0.4,0.8,8.2,Yes,0,0,France,2,Yes,No,No,No,No,0
173,2023-05-05,0.9,1.8,0.5,1.0,8.1,Yes,1,0,Japan,2,Yes,No,No,No,No,0
175,2023-05-05,0.6,1.2,0.4,0.8,8.0,Yes,1,0,Italy,2,Yes,No,No,No,No,0
7,2023-05-06,0.9,1.8,0.1,0.2,8.2,Yes,0,0,Japan,2,Yes,No,No,No,No,0
29,2023-05-06,2.3,4.6,0.2,0.4,8.2,Yes,0,0,Spain,2,Yes,No,Yes,No,No,0
45,2023-05-06,2.4,4.8,0.3,0.6,8.5,Yes,1,0,Israel,1,No,No,Yes,No,No,0
62,2023-05-06,1.7,3.4,0.2,0.4,8.7,Yes,0,0,Germany,2,Yes,No,No,No,No,0
80,2023-05-06,1.0,2.0,0.3,0.6,8.2,Yes,1,0,USA,2,Yes,No,No,No,No,0
81,2023-05-06,0.5,1.0,0.1,0.2,8.1,Yes,1,0,Italy,2,Yes,No,No,No,No,0
83,2023-05-06,2.9,5.8,0.2,0.4,8.4,Yes,0,0,USA,2,Yes,No,No,No,No,0
